-5,1.50723
-4.95,1.50723
-4.9,1.50723
-4.85,1.50723
-4.8,1.50723
-4.75,1.50723
-4.7,1.50723
-4.65,1.50723
-4.6,1.50723
-4.55,1.50723
-4.5,1.50723
-4.45,1.50723
-4.4,1.50723
-4.35,1.50723
-4.3,1.50723
-4.25,1.50723
-4.2,1.50723
-4.15,1.50723
-4.1,1.50723
-4.05,1.50723
-4,1.50723
-3.95,1.50723
-3.9,1.50723
-3.85,1.50723
-3.8,1.50723
-3.75,1.50724
-3.7,1.50724
-3.65,1.50724
-3.6,1.50725
-3.55,1.50725
-3.5,1.50726
-3.45,1.50728
-3.4,1.5073
-3.35,1.50734
-3.3,1.50739
-3.25,1.50746
-3.2,1.50756
-3.15,1.50769
-3.1,1.50787
-3.05,1.50812
-3,1.50846
-2.95,1.50889
-2.9,1.50947
-2.85,1.51021
-2.8,1.51115
-2.75,1.51235
-2.7,1.51385
-2.65,1.51571
-2.6,1.51798
-2.55,1.52075
-2.5,1.52407
-2.45,1.52802
-2.4,1.53268
-2.35,1.53812
-2.3,1.5444
-2.25,1.5516
-2.2,1.55976
-2.15,1.56893
-2.1,1.57913
-2.05,1.59038
-2,1.60266
-1.95,1.61595
-1.9,1.6302
-1.85,1.64531
-1.8,1.6612
-1.75,1.67773
-1.7,1.69476
-1.65,1.71211
-1.6,1.72959
-1.55,1.74701
-1.5,1.76413
-1.45,1.78074
-1.4,1.7966
-1.35,1.81148
-1.3,1.82515
-1.25,1.8374
-1.2,1.84801
-1.15,1.85681
-1.1,1.86361
-1.05,1.86826
-1,1.87064
-0.95,1.87066
-0.9,1.86823
-0.85,1.86332
-0.8,1.85591
-0.75,1.84601
-0.7,1.83366
-0.65,1.81892
-0.6,1.80188
-0.55,1.78265
-0.5,1.76138
-0.45,1.73819
-0.4,1.71328
-0.35,1.68682
-0.3,1.659
-0.25,1.63004
-0.2,1.60016
-0.15,1.56958
-0.1,1.53852
-0.05,1.50723
-9.39526e-15,1.47594
0.05,1.44489
0.1,1.41431
0.15,1.38442
0.2,1.35547
0.25,1.32765
0.3,1.30119
0.35,1.27627
0.4,1.25309
0.45,1.23181
0.5,1.21259
0.55,1.19555
0.6,1.18081
0.65,1.16846
0.7,1.15855
0.75,1.15114
0.8,1.14623
0.85,1.14381
0.9,1.14382
0.95,1.14621
1,1.15086
1.05,1.15766
1.1,1.16645
1.15,1.17707
1.2,1.18932
1.25,1.20299
1.3,1.21787
1.35,1.23373
1.4,1.25034
1.45,1.26746
1.5,1.28487
1.55,1.30236
1.6,1.31971
1.65,1.33674
1.7,1.35327
1.75,1.36916
1.8,1.38427
1.85,1.39851
1.9,1.4118
1.95,1.42409
2,1.43533
2.05,1.44554
2.1,1.4547
2.15,1.46287
2.2,1.47006
2.25,1.47635
2.3,1.48178
2.35,1.48644
2.4,1.4904
2.45,1.49372
2.5,1.49648
2.55,1.49876
2.6,1.50062
2.65,1.50211
2.7,1.50331
2.75,1.50426
2.8,1.505
2.85,1.50557
2.9,1.50601
2.95,1.50634
3,1.50659
3.05,1.50678
3.1,1.50691
3.15,1.50701
3.2,1.50708
3.25,1.50713
3.3,1.50716
3.35,1.50719
3.4,1.5072
3.45,1.50721
3.5,1.50722
3.55,1.50722
3.6,1.50723
3.65,1.50723
3.7,1.50723
3.75,1.50723
3.8,1.50723
3.85,1.50723
3.9,1.50723
3.95,1.50723
4,1.50723
4.05,1.50723
4.1,1.50723
4.15,1.50723
4.2,1.50723
4.25,1.50723
4.3,1.50723
4.35,1.50723
4.4,1.50723
4.45,1.50723
4.5,1.50723
4.55,1.50723
4.6,1.50723
4.65,1.50723
4.7,1.50723
4.75,1.50723
4.8,1.50723
4.85,1.50722
4.9,1.50721
4.95,1.50717
5,1.50709
5.05,1.50689
